UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Torque [Nm]_roll_var,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Tool wear [min]_roll_var,timestamp,ambient_temperature,humidity,factory_load
7315,L54494,L,299.9,310.3,1268,53.3,146,0,0,0,0,0,0,299.96000000000004,0.0547722557295316,0.0029999999977012,310.44,0.089442719137954,0.0080000000067909,1450.4,134.47230198073882,18082.799999999017,42.86,9.293169534663674,86.36300000000105,140.8,4.6583258795430496,21.700000000020523,2024-03-17 04:30:00,27.58,36.04,75.02
7316,L54495,L,299.9,310.4,1470,50.0,148,0,0,0,0,0,0,299.94,0.054772255728102,0.0029999999975446,310.42,0.0836660026934508,0.0070000000067005,1423.2,105.83572175782156,11201.19999999902,46.16,7.974521929244437,63.593000000000416,143.4,4.219004621948401,17.800000000021974,2024-03-17 04:45:00,29.92,48.03,83.22
7317,L54496,L,299.9,310.4,1497,47.0,150,0,0,0,0,0,0,299.92,0.0447213595207988,0.0019999999973885,310.4,0.0707106781653991,0.0050000000066106,1411.0,88.50988645342973,7833.999999999022,48.22,6.007661774767289,36.092000000000056,146.0,3.162277660172085,10.00000000002344,2024-03-17 05:00:00,23.92,60.4,78.13
7318,L54497,L,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,299.9,0.0,0.0,310.36,0.0547722558092419,0.003000000006433,1456.2,134.76720669361305,18162.19999999902,43.56,9.796581036259584,95.9730000000009,148.0,3.1622776601722653,10.000000000024578,2024-03-17 05:15:00,29.15,49.05,79.09
7319,H36732,H,299.9,310.3,1535,43.9,154,0,0,0,0,0,0,299.9,0.0,0.0,310.34000000000003,0.0547722558084467,0.0030000000063459,1481.6,135.3783586840933,18327.29999999902,44.66,9.371926162748013,87.8330000000007,150.0,3.162277660172445,10.000000000025716,2024-03-17 05:30:00,25.31,54.06,89.96
7320,L54499,L,299.8,310.2,1654,32.7,159,0,0,0,0,0,0,299.88,0.0447213595173098,0.0019999999970764,310.32,0.0836660026908279,0.0070000000062616,1558.8,83.07647079648382,6901.699999999028,40.540000000000006,9.149480859589874,83.71300000000146,152.6,4.219004621949021,17.800000000027204,2024-03-17 05:45:00,28.61,79.32,75.9
7321,H36734,H,299.8,310.2,1411,49.7,161,0,0,0,0,0,0,299.86,0.0547722557223999,0.0029999999969199,310.28000000000003,0.0836660026898088,0.007000000006091,1547.0,101.08165016460222,10217.499999999029,40.48,9.072596100345342,82.31200000000149,155.2,4.658325879543928,21.70000000002871,2024-03-17 06:00:00,20.0,57.77,89.83
7322,L54501,L,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,299.84000000000003,0.054772255720982,0.0029999999967646,310.23999999999995,0.0547722558045549,0.0030000000059196,1629.8,184.78825720266707,34146.69999999904,35.78,10.7773837270463,116.15200000000236,158.4,5.594640292282475,31.300000000030533,2024-03-17 06:15:00,24.36,32.56,82.02
7323,H36736,H,299.8,310.2,1573,33.3,168,0,0,0,0,0,0,299.82,0.0447213595121,0.0019999999966105,310.22,0.0447213596151967,0.0020000000058317,1616.8,186.34698816991656,34725.19999999904,36.620000000000005,10.2787158731041,105.65200000000222,161.6,5.594640292282637,31.30000000003235,2024-03-17 06:30:00,37.32,53.65,77.37
7324,L54503,L,299.9,310.2,1479,46.3,173,0,0,0,0,0,0,299.82,0.0447213595121,0.0019999999966105,310.2,0.0,0.0,1605.6,194.01752498163412,37642.79999999904,37.1,10.74895343742832,115.54000000000214,165.4,5.59464029228283,31.30000000003451,2024-03-17 06:45:00,34.15,60.87,77.05
7325,M22184,M,299.9,310.4,1820,26.6,175,0,0,0,0,0,0,299.84,0.0547722557209619,0.0029999999967624,310.23999999999995,0.0894427191330394,0.0080000000059117,1638.8,217.18931833770975,47171.19999999904,35.879999999999995,11.679126679679536,136.40200000000235,168.6,5.5946402922829925,31.30000000003633,2024-03-17 07:00:00,36.6,60.6,81.07
7326,L54505,L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,299.86,0.0547722557223461,0.002999999996914,310.28,0.1095445115287761,0.0120000000060781,1640.4,215.1111340679488,46272.79999999904,35.08,10.581209760703285,111.96200000000246,172.0,4.949747468309699,24.50000000003828,2024-03-17 07:15:00,36.94,68.34,70.12
7327,M22186,M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,299.88,0.0447213595172025,0.0019999999970668,310.34,0.1341640786735731,0.0180000000063287,1525.2,186.26647578133608,34695.19999999905,40.96,10.705512598656892,114.60800000000144,174.8,4.6583258795451234,21.70000000003985,2024-03-17 07:30:00,33.36,67.12,80.28
7328,M22187,M,299.9,310.5,1576,39.4,183,0,0,0,0,0,0,299.9,0.0,0.0,310.4,0.1224744871660194,0.0150000000065794,1525.8,186.46366938360688,34768.69999999905,42.17999999999999,9.934133077425589,98.6870000000012,177.8,3.962322551237029,15.700000000041513,2024-03-17 07:45:00,27.74,57.92,78.93
7329,L54508,L,300.0,310.5,1517,42.2,186,0,0,0,0,0,0,299.92,0.044721359520663,0.0019999999973763,310.46,0.0547722558128691,0.0030000000068303,1533.4,184.84669323522957,34168.29999999906,41.36,9.674864340134253,93.60300000000134,180.4,4.27784992724651,18.300000000042964,2024-03-17 08:00:00,24.81,42.1,91.64
7330,M22189,M,299.9,310.4,1576,34.3,188,0,0,0,0,0,0,299.92,0.044721359520663,0.0019999999973763,310.46000000000004,0.0547722558128691,0.0030000000068303,1484.6,105.4054078309034,11110.299999999068,42.9,6.973879838368388,48.6350000000011,183.0,4.123105625623048,17.00000000004443,2024-03-17 08:15:00,35.73,53.38,91.35
7331,H36744,H,299.8,310.2,1537,36.6,191,0,0,0,0,0,0,299.9,0.0707106780989852,0.0049999999972183,310.42,0.1303840481296042,0.0170000000066629,1508.2,100.12342383278283,10024.69999999907,41.08,7.242720483354401,52.45700000000141,185.6,4.277849927246854,18.30000000004592,2024-03-17 08:30:00,30.32,50.66,87.3
7332,L54511,L,299.8,310.3,1524,34.2,196,0,0,0,0,0,0,299.88,0.0836660026358414,0.0069999999970606,310.38,0.1303840481289502,0.0170000000064924,1546.0,28.31077533376765,801.4999999990669,37.34,3.44644744628466,11.878000000002054,188.8,4.969909455920472,24.700000000047723,2024-03-17 08:45:00,42.47,55.72,89.07
7333,M22192,M,299.8,310.3,1805,23.7,198,0,0,0,0,0,0,299.86,0.0894427190826851,0.0079999999969041,310.34000000000003,0.1140175425376328,0.0130000000063209,1591.8,121.34537486035086,14724.69999999907,34.2,6.708576600144223,45.005000000002624,191.8,5.118593556832715,26.200000000049386,2024-03-17 09:00:00,28.17,70.37,83.06
7334,M22193,M,299.9,310.4,1367,53.3,201,0,0,0,0,0,0,299.84000000000003,0.0547722557208269,0.0029999999967476,310.32,0.083666002690658,0.0070000000062332,1561.8,157.59029157914222,24834.699999999066,36.42,10.679279001880332,114.0470000000022,194.8,5.263078946781157,27.70000000005105,2024-03-17 09:15:00,39.86,66.06,79.27
7335,L54514,L,299.8,310.4,1694,30.3,204,0,0,0,0,0,0,299.82000000000005,0.0447213595119101,0.0019999999965935,310.32,0.083666002690658,0.0070000000062332,1585.4,168.6929162709539,28457.29999999906,35.620000000000005,11.022114134774794,121.48700000000233,198.0,4.949747468311171,24.500000000052843,2024-03-17 09:30:00,29.22,72.36,72.54
7336,L54515,L,299.9,310.4,1328,49.9,206,0,0,0,0,0,0,299.84,0.0547722557208068,0.0029999999967454,310.36,0.0547722558089656,0.0030000000064027,1543.6,205.55121016427768,42251.29999999905,38.28,12.782096854585395,163.38200000000185,201.0,4.123105625624276,17.00000000005455,2024-03-17 09:45:00,36.68,54.24,76.23
7337,H36750,H,299.9,310.5,1549,42.8,208,0,0,0,0,0,0,299.86,0.054772255722191,0.002999999996897,310.4,0.0707106781651203,0.0050000000065712,1548.6,205.25910454837089,42131.29999999905,40.0,12.673989111562372,160.63000000000156,203.4,3.9749213828773904,15.800000000055904,2024-03-17 10:00:00,38.48,82.63,79.57
7338,L54517,L,299.9,310.5,1539,32.8,213,0,0,0,0,0,0,299.88,0.0447213595170126,0.0019999999970499,310.43999999999994,0.0547722558120323,0.0030000000067387,1495.4,148.93387794588256,22181.29999999904,41.81999999999999,10.150221672456286,103.02700000000128,206.4,4.505552130433915,20.300000000057587,2024-03-17 10:15:00,24.89,70.09,90.46
7339,L54518,L,299.8,310.5,1496,38.8,215,0,0,0,0,0,0,299.86,0.0547722557221709,0.0029999999968948,310.46,0.0547722558127821,0.0030000000068208,1521.2,131.25433326179763,17227.69999999904,38.92,7.864286363046667,61.84700000000177,209.2,4.6583258795472,21.70000000005919,2024-03-17 10:30:00,27.58,61.68,94.96
7340,L54519,L,299.8,310.4,1579,36.4,0,0,0,0,0,0,0,299.86,0.0547722557221709,0.0029999999968948,310.46,0.0547722558127821,0.0030000000068208,1498.2,99.68299754721988,9936.699999999042,40.14,6.557286023958508,42.998000000001575,168.4,94.20881062830608,8875.300000000036,2024-03-17 10:45:00,24.84,69.05,78.02
7341,L54520,L,299.7,310.3,1386,46.6,2,0,0,0,0,0,0,299.82000000000005,0.0836660026329917,0.0069999999965837,310.44,0.0894427191376506,0.0080000000067366,1509.8,75.3239669693454,5673.699999999038,39.48,5.391845695121633,29.072000000001687,127.6,115.59974048413784,13363.300000000014,2024-03-17 11:00:00,23.85,49.86,99.27
7342,L54521,L,299.7,310.3,1505,37.7,4,0,0,0,0,0,0,299.78000000000003,0.0836660026311267,0.0069999999962717,310.4,0.1000000000328458,0.0100000000065691,1501.0,72.10062413044035,5198.499999999037,38.46,5.08015747787427,25.80800000000186,86.8,116.12794667951376,13485.69999999999,2024-03-17 11:15:00,33.34,30.0,87.25
7343,M22202,M,299.7,310.3,1661,34.5,6,0,0,0,0,0,0,299.73999999999995,0.054772255713631,0.0029999999959593,310.36,0.0894427191357726,0.0080000000064007,1525.4,102.43680979022643,10493.299999999032,38.8,4.64488966499763,21.5750000000018,45.4,94.83564730627384,8993.799999999965,2024-03-17 11:30:00,29.02,50.9,75.92
7344,L54523,L,299.6,310.2,1468,48.0,9,0,0,0,0,0,0,299.7,0.0707106780878619,0.0049999999956452,310.3,0.0707106781621243,0.0050000000061475,1519.8,105.1746167095418,11061.699999999031,40.64,6.205078565175585,38.5030000000015,4.2,3.4928498393063614,12.199999999942474,2024-03-17 11:45:00,30.26,71.21,68.65
7345,L54524,L,299.6,310.1,1384,49.8,11,0,0,0,0,0,0,299.66,0.0547722557078964,0.0029999999953311,310.24,0.0894427191329306,0.0080000000058923,1480.8,113.5548325699925,12894.69999999903,43.32,6.7828460103411645,46.00700000000106,6.4,3.6469165057543775,13.299999999943724,2024-03-17 12:00:00,32.78,61.2,100.0
7346,L54525,L,299.6,310.2,1381,60.5,13,0,0,0,0,0,0,299.64,0.0547722557064785,0.0029999999951758,310.22,0.083666002688109,0.0070000000058066,1479.8,114.61544398552503,13136.69999999903,46.1,10.365568001802922,107.44500000000062,8.6,3.64691650575455,13.299999999944976,2024-03-17 12:15:00,20.71,57.95,84.38
7347,L54526,L,299.6,310.2,1469,47.0,15,0,0,0,0,0,0,299.62,0.044721359494337,0.0019999999950217,310.2,0.0707106781590967,0.0050000000057193,1472.6,113.76422987916293,12942.299999999028,47.96,9.256511221837323,85.68300000000033,10.8,3.4928498393068983,12.199999999946224,2024-03-17 12:30:00,36.43,47.28,73.87
7348,L54527,L,299.6,310.2,1627,36.6,17,0,0,0,0,0,0,299.6,0.0,0.0,310.17999999999995,0.0447213596129699,0.0020000000056325,1465.8,99.85339253124566,9970.699999999026,48.38,8.510699148718645,72.43200000000027,13.0,3.162277660160074,9.999999999947477,2024-03-17 12:45:00,28.25,30.66,71.05
7349,H36762,H,299.7,310.3,1462,40.4,19,0,0,0,0,0,0,299.62,0.044721359494337,0.0019999999950217,310.2,0.0707106781590761,0.0050000000057164,1464.6,99.85639689073015,9971.299999999024,46.86,9.242726870355984,85.42800000000052,15.0,3.162277660160254,9.999999999948612,2024-03-17 13:00:00,32.66,81.37,90.2
7350,L54529,L,299.7,310.2,1633,36.5,24,0,0,0,0,0,0,299.64,0.0547722557064785,0.0029999999951758,310.22,0.0447213596148511,0.0020000000058008,1514.4,111.07114836895774,12336.799999999024,44.2,10.062554347679368,101.25500000000092,17.6,4.219004621939882,17.79999999995009,2024-03-17 13:15:00,33.1,56.88,90.81
7351,L54530,L,299.7,310.2,1469,39.5,26,0,0,0,0,0,0,299.66,0.0547722557078964,0.0029999999953311,310.22,0.0447213596148511,0.0020000000058008,1532.0,89.5321171423921,8015.9999999990205,40.0,4.278434293056462,18.305000000001545,20.2,4.658325879535648,21.699999999951565,2024-03-17 13:30:00,36.85,53.56,85.8
7352,L54531,L,299.7,310.2,1458,43.4,28,0,0,0,0,0,0,299.68,0.0447213594995467,0.0019999999954877,310.22,0.0447213596148511,0.0020000000058008,1529.8,91.57892770719155,8386.699999999018,39.28,2.880451353521118,8.297000000001642,22.8,4.658325879535807,21.699999999953043,2024-03-17 13:45:00,29.48,49.93,96.17
7353,M22212,M,299.7,310.2,1440,42.8,30,0,0,0,0,0,0,299.7,0.0,0.0,310.22,0.0447213596148511,0.0020000000058008,1492.4,79.32401906105753,6292.299999999019,40.52,2.7707399733647797,7.677000000001457,25.4,4.219004621940408,17.799999999954522,2024-03-17 14:00:00,20.0,78.82,82.9
7354,L54533,L,299.8,310.3,1687,30.4,33,0,0,0,0,0,0,299.72,0.0447213595030771,0.0019999999958034,310.22,0.0447213596148511,0.0020000000058008,1537.4,114.00570161180104,12997.299999999012,38.52,5.3176122461121365,28.277000000001763,28.2,3.4928498393083145,12.199999999956118,2024-03-17 14:15:00,30.29,73.22,92.19
7355,M22214,M,299.7,310.3,1429,47.7,35,0,0,0,0,0,0,299.72,0.0447213595030771,0.0019999999958034,310.24,0.0547722558042293,0.0030000000058839,1496.6,107.56068054823292,11569.299999999012,40.760000000000005,6.484828448000875,42.05300000000143,30.4,3.64691650575625,13.299999999957372,2024-03-17 14:30:00,31.0,45.49,96.12
7356,L54535,L,299.6,310.2,1588,34.1,38,0,0,0,0,0,0,299.7,0.0707106780878574,0.0049999999956446,310.23999999999995,0.0547722558042293,0.0030000000058839,1520.4,112.95707149177962,12759.299999999012,39.68,7.1614942574857645,51.28700000000158,32.8,3.962322551226584,15.699999999958742,2024-03-17 14:45:00,24.83,77.47,85.97
7357,L54536,L,299.6,310.2,1333,51.2,40,0,0,0,0,0,0,299.68,0.0836660026264367,0.0069999999954869,310.24,0.0547722558042293,0.0030000000058839,1495.4,140.6566742106432,19784.299999999013,41.24,8.829665905344402,77.96300000000137,35.2,3.962322551226756,15.699999999960106,2024-03-17 15:00:00,30.74,57.82,99.69
7358,L54537,L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,299.66,0.0894427190738878,0.0079999999953304,310.22,0.0836660026880746,0.0070000000058009,1504.8,137.56525724178692,18924.19999999901,41.260000000000005,8.834194926534131,78.04300000000137,37.6,3.6469165057568103,13.299999999961464,2024-03-17 15:15:00,28.19,50.84,87.78
7359,M22218,M,299.5,310.1,1659,31.5,44,0,0,0,0,0,0,299.6,0.0707106780823443,0.0049999999948649,310.18,0.0836660026871081,0.0070000000056391,1499.2,128.56982538682632,16530.199999999008,41.48,8.50364627674513,72.31200000000132,39.8,3.492849839309259,12.199999999962715,2024-03-17 15:30:00,23.29,55.6,70.08
7360,M22219,M,299.4,310.0,1512,43.2,47,0,0,0,0,0,0,299.5400000000001,0.0894427190686971,0.0079999999944018,310.12,0.0836660026856916,0.0070000000054021,1515.8,122.45284806814011,14994.699999999008,40.58,7.897278012074884,62.36700000000143,42.2,3.4928498393094545,12.19999999996408,2024-03-17 15:45:00,33.36,48.25,83.35
7361,L54540,L,299.5,310.1,1585,35.2,50,0,0,0,0,0,0,299.52,0.0836660026190197,0.0069999999942458,310.1,0.0707106781562986,0.0050000000053236,1515.2,122.01721190061264,14888.199999999006,40.8,7.684074440035143,59.045000000001394,44.6,3.974921382866011,15.79999999996544,2024-03-17 16:00:00,27.18,40.19,85.01
7362,L54541,L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,299.5,0.0707106780768668,0.0049999999940902,310.06000000000006,0.0547722557977008,0.0030000000051687,1549.0,72.14222064782177,5204.499999999003,38.260000000000005,5.026231192454413,25.26300000000172,47.0,4.1231056256136345,16.999999999966803,2024-03-17 16:15:00,27.97,71.64,76.93
7363,L54542,L,299.5,310.0,1594,35.1,54,0,0,0,0,0,0,299.48,0.0447213594821904,0.0019999999939353,310.04,0.0547722557969976,0.0030000000050917,1570.4,64.63203540040344,4177.2999999990025,36.7,4.39715817318435,19.335000000001926,49.4,3.9749213828663534,15.79999999996817,2024-03-17 16:30:00,27.69,56.69,81.09
7364,L54543,L,299.5,310.0,1412,48.9,56,0,0,0,0,0,0,299.48,0.0447213594821904,0.0019999999939353,310.02000000000004,0.0447213596060681,0.0020000000050152,1521.0,73.73601562329637,5436.999999999005,40.18,5.886170231993081,34.64700000000148,51.8,3.492849839310236,12.199999999969542,2024-03-17 16:45:00,36.18,69.26,78.1
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,299.5,0.0,0.0,310.0,0.0707106781536061,0.0050000000049428,1499.0,91.38927727036146,8351.999999999005,41.88,7.86968868507524,61.93200000000127,54.0,3.162277660163762,9.999999999970797,2024-03-17 17:00:00,29.8,64.31,85.35
7366,L54545,L,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,299.52,0.0447213594856223,0.0019999999942422,310.0,0.0707106781536061,0.0050000000049428,1593.4,270.56385567920745,73204.799999999,38.92,12.45680536895402,155.17200000000167,56.0,3.1622776601639417,9.999999999971934,2024-03-17 17:15:00,30.4,68.23,80.28
7367,H36780,H,299.6,310.1,1531,36.8,62,0,0,0,0,0,0,299.54,0.0547722556993805,0.0029999999943983,310.02,0.0836660026833854,0.0070000000050162,1599.2,268.41702628558977,72047.699999999,38.58,12.49427869066485,156.10700000000173,58.0,3.1622776601641216,9.99999999997307,2024-03-17 17:30:00,27.8,30.0,68.67
7368,M22227,M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,299.54,0.0547722556993805,0.0029999999943983,310.04,0.0894427191284342,0.0080000000050879,1552.2,289.3159172945709,83703.699999999,43.78,15.686522877935731,246.06700000000112,60.6,4.219004621942781,17.799999999974546,2024-03-17 17:45:00,32.31,47.0,68.11
7369,M22228,M,299.6,310.2,1620,30.0,70,0,0,0,0,0,0,299.56,0.0547722557008101,0.0029999999945549,310.08000000000004,0.1095445115248888,0.0120000000052265,1593.8,278.8829503573121,77775.699999999,40.0,16.405029716522968,269.1250000000016,63.4,4.979959839193097,24.799999999976137,2024-03-17 18:00:00,36.75,68.54,90.46
7370,M22229,M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,299.58000000000004,0.0447213594908749,0.001999999994712,310.12,0.0447213596099369,0.0020000000053612,1642.6,257.45543303647526,66283.299999999,35.58,15.411748765146742,237.52200000000207,66.4,5.412947441087696,29.299999999977835,2024-03-17 18:15:00,33.24,40.88,79.12
7371,M22230,M,299.6,310.1,1455,46.1,76,0,0,0,0,0,0,299.58000000000004,0.0447213594908749,0.001999999994712,310.12,0.0447213596099369,0.0020000000053612,1522.2,118.44703457663678,14029.69999999899,40.720000000000006,13.212002119285383,174.55700000000152,69.6,5.412947441087864,29.29999999997965,2024-03-17 18:30:00,33.43,65.6,88.15
7372,L54551,L,299.6,310.2,1512,44.0,79,0,0,0,0,0,0,299.58000000000004,0.0447213594908749,0.001999999994712,310.14,0.0547722558000819,0.0030000000054296,1518.4,118.39890202193172,14018.299999998988,42.16,13.06954475106158,170.81300000000132,73.0,4.743416490250629,22.4999999999816,2024-03-17 18:45:00,33.03,39.14,83.68
7373,L54552,L,299.6,310.2,1473,42.7,81,0,0,0,0,0,0,299.6,0.0,0.0,310.16,0.0547722558007163,0.0030000000054991,1541.2,86.785367430224,7531.699999998984,38.48,8.017293807763423,64.27700000000172,75.8,4.438468204232537,19.6999999999832,2024-03-17 19:00:00,23.1,60.25,70.26
7374,L54553,L,299.6,310.1,1553,38.0,83,0,0,0,0,0,0,299.6,0.0,0.0,310.14,0.0547722558000819,0.0030000000054296,1527.8,76.09007819682527,5789.699999998986,40.08,6.569398754833013,43.15700000000153,78.4,3.97492138286843,15.799999999984673,2024-03-17 19:15:00,25.62,84.15,78.59
7375,L54554,L,299.5,310.0,1379,50.4,85,0,0,0,0,0,0,299.58000000000004,0.0447213594908749,0.001999999994712,310.12,0.0836660026854504,0.0070000000053617,1474.4,65.32840117436663,4267.799999998987,44.24,4.548955924165571,20.69300000000104,80.8,3.4928498393125964,12.19999999998603,2024-03-17 19:30:00,28.98,71.62,80.79
7376,M22235,M,299.4,309.9,1567,40.6,87,0,0,0,0,0,0,299.54,0.0894427190686768,0.0079999999943982,310.08000000000004,0.1303840481240976,0.017000000005227,1496.8,75.43341434668716,5690.199999998988,43.14,4.65059136024669,21.62800000000116,83.0,3.1622776601663687,9.999999999987285,2024-03-17 19:45:00,26.37,32.24,85.44
7377,L54556,L,299.5,310.0,1481,43.1,90,0,0,0,0,0,0,299.52,0.0836660026189827,0.0069999999942396,310.04,0.1140175425322282,0.0130000000050884,1490.6,75.14519279367768,5646.799999998988,42.96,4.626337644400934,21.403000000001175,85.2,3.4928498393129543,12.199999999988531,2024-03-17 20:00:00,24.68,72.73,92.02
7378,L54557,L,299.5,310.0,1349,52.7,92,0,0,0,0,0,0,299.5,0.070710678076805,0.0049999999940815,310.0,0.0707106781536493,0.0050000000049489,1465.8,99.0615969990338,9813.199999998986,44.96,6.332692950080635,40.103000000000975,87.4,3.646916505760691,13.299999999989767,2024-03-17 20:15:00,20.64,87.33,81.5
7379,L54558,L,299.5,310.0,1388,52.4,94,0,0,0,0,0,0,299.48,0.0447213594820641,0.001999999993924,309.98,0.0447213596045166,0.0020000000048764,1432.8,89.8008908641723,8064.199999998984,47.84,5.609188889670294,31.46300000000067,89.6,3.646916505760863,13.29999999999102,2024-03-17 20:30:00,23.27,90.0,70.76
